HEPHL1,5789
PHBP16,949
PANX1,2847
AP002784.1,3690
AP002784.2,548
IZUMO1R,801
GPR83,4273
MRE11,6877
MIR548L,85
AP000786.1,579
ANKRD49,3000
C11orf97,668
FUT4,6058
PIWIL4,3740
AP000943.2,949
AP000943.3,356
AP000943.1,706
LINC02700,2741
AMOTL1,8967
AP002383.2,591
ST13P11,719
CWC15,1515
KDM4D,2948
AP002383.1,674
KDM4E,2338
AP002383.5,696
AP002383.3,974
AP002383.4,1160
KDM4F,1916
AP001264.1,702
SRSF8,4027
ENDOD1,4649
BUD13P1,1488
AP000787.2,567
AP000787.1,2206
SESN3,9553
AP000787.3,306
AP001790.1,567
AP000820.2,1349
AP000820.1,503
AP001877.1,483
FAM76B,3922
CEP57,3130
MTMR2,4666
RNA5SP345,107
AP000870.1,405
MAML2,7116
AP000779.1,900
MIR1260B,88
CCDC82,8042
JRKL,3138
JRKL-AS1,422
RNA5SP346,120
LINC02737,400
AP003066.1,1643
AP003066.2,554
MED28P5,437
AP001836.1,522
LINC02553,731
RNA5SP347,118
LINC02713,1103
AP003730.1,284
AP001317.1,959
AP003038.1,1753
AP003715.1,432
AP002428.1,378
CNTN5,6474
RN7SKP53,314
RPA2P3,769
RN7SL222P,298
PPIAP43,503
AP001351.1,1863
ARHGAP42,8132
RN7SKP115,316
PGR,13029
PGR-AS1,1538
AP001533.1,545
TRPC6,4678
MIR3920,85
AP003080.1,2368
AP000776.1,1661
ANGPTL5,2359
CEP126,7037
CFAP300,2186
RNA5SP535,106
AP001527.1,1956
AP001527.2,630
YAP1,5392
AP000942.2,626
AP000942.1,746
AP000942.3,159
AP000942.4,240
RNU6-952P,107
BIRC3,6868
BIRC2,4064
TMEM123,3317
AP001830.1,690
AP001830.2,491
MMP7,1319
MMP20,1949
AP000851.1,740
AP000851.2,718
MMP27,1866
MMP8,3045
WTAPP1,2634
AP000619.1,993
AP000619.3,1126
MMP10,1749
MMP1,1961
AP000619.2,968
MMP3,1812
MMP12,1812
BOLA3P1,354
RNU7-159P,61
MMP13,2704
AP001486.3,369
AP001486.1,475
DCUN1D5,12667
AP001486.2,5112
DYNC2H1,13594
AP002961.1,776
MTCO3P15,573
MTATP6P15,834
MTCO2P15,655
MTCO1P15,1525
MTND2P26,1028
MTND1P36,935
AP003461.1,77
AP002989.1,557
MIR4693,74
PDGFD,4045
AP003043.1,545
DDI1,2556
AP003304.1,60
LINC02552,7705
AP001485.1,198
AP002004.1,153
CASP12,1676
CASP17P,3527
CASP4,4742
AP001153.1,336
CASP5,1478
CASP1,1987
CARD16,1049
AP001153.2,99
CASP1P2,1249
CARD17,1189
CASP1P1,210
CARD18,1667
OR2AL1P,506
AP003181.1,180
Metazoa_SRP,286
GRIA4,5604
AP000641.1,1638
RNU4-55P,136
RNU6-277P,105
AP000813.1,3768
MSANTD4,4100
KBTBD3,3836
AASDHPPT,5143
AP001001.1,821
AP001001.2,958
LINC02719,406
AP002001.3,697
AP002001.1,1753
AP002001.2,1467
AP003173.1,746
GUCY1A2,16197
AP001282.2,307
AP001282.1,1498
AP003057.1,1244
AP000766.1,4139
CWF19L2,3260
SMARCE1P1,1185
ALKBH8,4067
AP001823.1,1002
ELMOD1,2923
AP000889.2,489
AP000889.1,658
SLN,903
AP002353.1,1597
SLC35F2,3320
AP001024.1,344
RAB39A,1883
AP003307.1,604
CUL5,6152
Y_RNA,101
AP002433.1,960
ACAT1,2250
AP002433.2,744
NPAT,6095
ATM,13084
Y_RNA,101
C11orf65,2698
POGLUT3,4367
EXPH5,10298
DDX10,6690
RPS2P39,667
AP002453.1,318
CYCSP29,317
AP003027.1,2079
AP003123.1,331
RNU6-654P,106
RNA5SP349,108
SNORD39,70
AP003049.2,799
C11orf87,5865
AP003049.1,456
AP003102.1,660
LINC02715,1033
RDX,4369
TFAMP2,737
AP001981.2,3693
RPSAP50,851
AP001981.1,417
AP001889.1,632
ZC3H12C,9537
LINC02732,1956
FDX1,3140
ARHGAP20,6173
HNRNPA1P60,950
AP002963.1,183
AP003973.4,931
RNA5SP350,110
AP003973.2,498
LINC02550,1100
AP003973.3,825
RPS17P15,348
AP003973.1,690
C11orf53,1337
COLCA1,8096
COLCA2,1409
AP002448.1,2340
MIR4491,67
POU2AF1,2870
RNU2-60P,127
AP002008.3,2583
AP002008.2,4841
BTG4,1390
AP002008.4,1142
MIR34B,83
MIR34C,76
AP002008.1,1153
C11orf88,3093
LAYN,2584
SIK2,9607
AP000925.1,1448
RN7SKP273,313
PPP2R1B,5538
AP001781.1,779
ALG9,6143
AP001781.2,2920
ALG9-IT1,682
GNG5P3,206
FDXACB1,2769
C11orf1,2564
RPL37AP8,275
CRYAB,3412
HSPB2,841
HSPB2-C11orf52,1516
C11orf52,1100
DIXDC1,5806
RNA5SP351,108
AP000907.1,351
AP000907.2,320
DLAT,4444
PPIHP1,509
RNU6-893P,99
AP000907.3,236
PIH1D2,1833
NKAPD1,3733
TIMM8B,1152
SDHD,1335
AP002884.2,962
IL18,1694
AP002884.1,590
TEX12,1139
BCO2,2877
KCTD9P4,1163
MRPS36P4,297
RPS12P21,394
PTS,1067
RPS6P16,654
PLET1,1537
AP002884.3,1131
ST13P10,1081
LINC02762,3009
RNU6-44P,106
LINC02763,1131
RPL23AP62,452
LINC02764,2063
AP003063.1,98
AP003100.2,4337
AP003100.3,617
AP003100.1,830
AC016902.1,942
AP000802.1,2397
NCAM1,6024
RNU7-187P,67
NCAM1-AS1,5725
AP000880.1,945
TTC12,2962
AP002840.2,639
ANKK1,2545
AP002840.1,520
DRD2,2800
MIR4301,65
TMPRSS5,2327
MTRF1LP1,678
ZW10,2857
RPS29P19,170
AP003170.5,334
AP003170.4,584
CLDN25,753
ATF4P4,1929
AP003170.2,785
LRRC37A13P,286
USP28,4644
AP003170.3,155
AP003170.1,1029
RNU6-1107P,103
HTR3B,4515
HTR3A,2423
ZBTB16,8487
AP002755.1,815
AP002518.2,390
NNMT,1862
AP002518.1,3834
C11orf71,1979
RBM7,6721
AP002373.1,722
REXO2,1151
AP002373.2,1059
NXPE2P1,725
AC020549.3,507
NXPE1,2285
AC020549.1,103
NXPE4,2181
AC020549.2,1439
NXPE2,1862
AP003179.1,155
CADM1,8578
AP000465.1,376
AP000462.3,328
AP000462.1,816
AP000462.2,713
AP003174.2,292
AP003174.3,515
RPL12P46,194
AP003174.1,373
AP000997.1,103
AP000997.2,476
AP000997.3,8399
AP000997.4,2249
LINC02698,571
AP002991.1,2800
AP002991.2,788
LINC00900,4639
LINC02703,1262
AP000797.2,605
AP000797.1,386
LINC02151,919
AP000770.1,99
LINC02702,1060
BUD13,2182
AP006216.1,417
ZPR1,6525
APOA5,1925
AP006216.2,331
AP006216.3,688
APOA4,1468
APOC3,600
APOA1,1223
APOA1-AS,953
SIK3,6306
RNY4P6,95
AP000936.3,254
AP000936.1,480
AP000936.2,678
AP005018.2,817
AP005018.1,300
PAFAH1B2,4169
SIDT2,4370
TAGLN,3781
PCSK7,9345
AP000892.4,5325
RNF214,3462
AP000892.2,153
BACE1,6317
BACE1-AS,4582
AP000892.3,323
CEP164,5674
AP000892.1,485
PRR13P3,375
DSCAML1,6866
AP000711.1,916
AP001554.1,375
FXYD2,2870
AP000757.2,554
FXYD6-FXYD2,660
AP000757.1,956
FXYD6,2123
TMPRSS13,3384
IL10RA,6705
SMIM35,3390
RN7SL828P,302
TMPRSS4,5537
SCN4B,4479
SCN2B,4933
JAML,5602
HSPE1P18,279
MPZL3,3977
MPZL2,2616
AP002800.1,2224
CD3E,2636
AP001582.1,294
CD3D,856
CD3G,2683
UBE4A,6083
AP001267.1,2072
AP001267.5,4329
ATP5MG,1580
AP001267.4,544
AP001267.2,2085
KMT2A,16564
AP001267.3,2066
TTC36,1005
TMEM25,3235
IFT46,1806
RPL5P30,890
ARCN1,4027
RNU6-1157P,105
PHLDB1,5923
AP000941.1,1386
MIR6716,79
TREH,2733
TREHP1,507
AP002954.1,912
RNU6-376P,105
AP002954.2,1284
DDX6,6138
AP004609.3,1883
AP004609.2,189
SETP16,710
Y_RNA,101
CXCR5,4291
AP004609.1,1644
BCL9L,9997
MIR4492,79
UPK2,952
RN7SL688P,274
Y_RNA,97
FOXR1,1095
Metazoa_SRP,296
Y_RNA,95
CCDC84-DT,1357
CCDC84,1777
RPL23AP64,434
AP003392.1,521
AP003392.2,207
RPS25,1459
TRAPPC4,1922
AP003392.11,68
SLC37A4,5859
AP003392.3,665
HYOU1,4572
AP003392.4,414
AP003392.5,324
VPS11,3372
HMBS,2118
H2AFX,1613
DPAGT1,3263
C2CD2L,5924
HINFP,3483
ABCG4,3797
NLRX1,4121
PDZD3,2987
CCDC153,1694
CBL,11215
RNU6-262P,115
MCAM,4849
MIR6756,62
AP002956.1,116
RNF26,2782
AP003396.1,505
C1QTNF5,1350
MFRP,3934
USP2,3684
USP2-AS1,3841
AP003396.3,776
AP003396.2,1296
AP003396.4,264
THY1,3552
AP003396.5,630
DUXAP5,528
KRT8P7,1431
AP003393.1,4469
NECTIN1,5950
RNU6-1123P,105
NECTIN1-AS1,556
AP003390.1,519
AP001994.1,825
AP001994.2,782
AP001994.3,1123
AP001360.3,1085
LINC02744,1239
AP001360.1,4238
AP001360.2,1371
TRIM29,2968
AP000679.1,2079
OAF,2258
POU2F3,3427
AP001150.1,2120
TLCD5,4140
ARHGEF12,10285
7SK,297
GRIK4,5840
ELOCP22,333
AP004147.1,6312
HMGB1P42,552
TBCEL,5134
AP000646.1,2841
TECTA,7402
AP001124.1,384
RPS4XP12,708
SC5D,6849
BMPR1AP2,1011
AP002365.1,771
AP000977.1,2906
SORL1,10815
AP001977.1,3482
AP001924.1,588
RNU6-256P,96
AP001924.2,1347
MIR100HG,4532
MIR125B1,87
BLID,875
MIRLET7A2,71
MIR100,79
AP000755.1,505
AP000755.2,568
RNU4ATAC10P,121
RNU4ATAC5P,125
RNU6-592P,102
GLULP3,1042
AP002469.1,423
UBASH3B,6851
AP002762.3,2041
AP002762.1,103
AP002762.2,1711
CRTAM,2463
JHY,3138
RNU4-23P,139
ATP5PBP5,759
BSX,941
AP003040.1,1023
RPL34P23,357
RPS26P43,297
RPL31P47,240
HSPA8,2297
SNORD14E,84
SNORD14D,86
SNORD14C,87
AP000926.2,721
CLMP,5025
AP000926.1,453
AP001970.1,921
U8,133
LINC02727,1170
PHBP17,540
GRAMD1B,7703
MIR4493,72
SF3A3P2,1506
SCN3B,6055
AP002765.1,2250
ZNF202,4426
OR6X1,1057
RNU1-21P,162
OR6M1,1052
OR6M2P,2061
OR6M3P,699
TMEM225,1137
OR8D4,2902
OR4D5,1094
OR6T1,1088
OR10S1,1120
OR10G6,998
OR10G5P,357
OR10G4,3620
OR10G9,935
OR10G8,1044
OR10G7,3447
OR10D5P,914
OR10D4P,950
OR10N1P,1476
VWA5A,4281
OR10D1P,935
OR10D3,3564
OR8F1P,929
OR8G3P,1341
OR8G2P,907
OR8G7P,846
OR8G1,5052
OR8G5,1558
SLC5A4P1,611
OR8D1,8283
OR8D2,1050
OR8B7P,918
OR8B6P,879
OR8B5P,909
OR8B1P,1176
OR8C1P,924
OR8B2,1054
OR8B3,2168
OR8X1P,868
AP001804.1,4973
OR8B4,989
OR8B8,3911
OR8A2P,951
OR8B9P,5214
OR8B10P,931
OR8A3P,285
AP000916.1,834
OR8B12,1277
OR8A1,5707
OR8Q1P,654
PANX3,1725
TBRG1,5135
SIAE,5431
RNA5SP352,133
SPA17,4945
NRGN,1206
AP000866.5,442
VSIG2,1185
ESAM,2332
AP000866.2,1491
MSANTD2,3083
AP000866.6,3578
AP000866.3,432
AP000866.1,4891
AP000866.4,447
ROBO3,4524
AP003501.1,742
ROBO4,4276
AP003501.2,475
HEPACAM,3218
HEPN1,1433
CCDC15-DT,2206
CCDC15,3908
SLC37A2,4638
TMEM218,4545
KRT18P59,3336
AP001007.2,591
PKNOX2-AS1,583
PKNOX2,4525
AP001007.3,353
AP001007.1,643
RNU6-321P,105
FEZ1,4732
AP000708.1,3421
EI24,2180
RNU6-1156P,99
STT3A,4483
CHEK1,3500
RNU2-35P,141
ACRV1,1932
PATE1,1536
PATE2,1662
PATE3,1317
PATE4,1983
AP000842.3,1079
HYLS1,2058
PUS3,1825
AP000842.2,566
DDX25,7412
AP000842.1,697
VSIG10L2,5027
CDON,9118
NAP1L1P1,1062
AP000821.1,1908
AP000821.2,2849
AP001893.3,567
AP001893.2,201
RPUSD4,2461
AP001893.1,360
FAM118B,2007
RNU4-86P,218
RN7SL351P,247
SRPRA,2972
FOXRED1,3040
RPL35AP26,320
TIRAP,2241
AP001318.1,490
AP001318.2,507
DCPS,5421
GSEC,2286
ST3GAL4,1957
AP001318.3,120
KIRREL3,3803
KIRREL3-AS1,584
AP001783.1,406
AP002833.1,564
AP002833.3,2264
KIRREL3-AS2,489
MIR3167,84
AP002833.2,460
KIRREL3-AS3,1765
AP001993.1,3538
AP003121.1,1524
LINC02712,531
RN7SKP121,304
RN7SKP279,297
AP003532.1,309
AP001000.1,741
LINC02725,1672
LINC02098,973
ETS1,5129
MIR6090,59
ETS1-AS1,1383
AP001122.1,1914
FLI1,5367
SENCR,1295
KCNJ1,4072
AP000920.1,343
KCNJ5,6065
C11orf45,3623
TP53AIP1,3122
ARHGAP32,10089
RNU6-876P,103
Y_RNA,113
RNU6-874P,104
ZNF123P,1195
BARX2,2147
RPS27P20,245
AP003500.1,525
LINC01395,978
AP003327.2,1294
AP003327.1,126
TMEM45B,2199
NFRKB,5067
PRDM10,6300
LINC00167,1418
AP003041.1,1179
ELOBP2,354
AP003041.2,706
APLP2,3723
RPL34P21,286
U4,84
ST14,3286
ZBTB44,9749
AC019227.1,508
DDX18P5,1305
RN7SL778P,296
ZBTB44-DT,1757
ADAMTS8,3619
ADAMTS15,5665
AP004371.1,213
BAK1P2,630
MIR8052,68
C11orf44,3544
AP003486.2,2081
PPP1R10P1,1794
LINC02551,2196
AP003486.1,3993
SNX19,6524
RN7SL167P,301
AP002856.3,633
AP002856.1,560
AP002856.4,567
AP002856.2,753
NTM,3183
RNU6ATAC12P,114
AP003025.1,4327
AP003025.2,2686
NTM-AS1,1361
AP004372.1,843
AP000844.2,507
AP000844.1,575
NTM-IT,371
AP000843.1,700
OPCML,6826
U6,78
AP003784.1,1748
OPCML-IT2,396
AP004782.1,3432
AP003972.1,5445
OPCML-IT1,2934
AP004606.1,877
LINC02743,972
SPATA19,866
AP001979.1,750
IGSF9B,17156
MIR4697,77
LINC02730,1297
LINC02731,4243
AP000911.1,1128
JAM3,3756
PTP4A2P2,501
NCAPD3,5504
AP001775.1,585
AP001775.2,332
VPS26B,3655
THYN1,1297
ACAD8,3305
GLB1L3,3856
AP000859.1,306
GLB1L2,5599
B3GAT1,6156
AP004608.1,4432
AP004550.1,511
AP001999.3,1171
AP001999.1,387
AP001999.2,2254
LINC02706,2649
LINC02714,3682
AP003062.2,2320
LINC02697,760
AP003062.1,1116
LINC02717,2179
LINC02684,1852
DDX11L8,362
WASH8P,1806
FAM138D,1197
IQSEC3,7073
AC026369.3,584
AC026369.1,4906
AC026369.2,1099
AC007406.3,1060
SLC6A12,3315
AC007406.1,313
AC007406.4,762
SLC6A13,2173
AC007406.2,500
AC007406.5,3169
KDM5A,10673
CCDC77,2326
B4GALNT3,5480
NINJ2,1248
AC006205.2,371
RNU7-103P,59
AC006205.1,387
AC021054.1,2543
LINC02455,493
WNK1,11773
RNU4ATAC16P,125
AC004765.1,1159
RAD52,3011
AC004803.1,3205
ERC1,9289
HTR1DP1,886
AC004672.1,2086
AC004672.2,572
LINC00942,2208
WNT5B,2233
FBXL14,2525
MIR3649,65
ADIPOR2,3963
AC005183.1,1977
AC005343.1,3467
RPS4XP14,780
CACNA2D4,5900
AC005343.4,684
LRTM2,3981
AC005342.2,313
LINC00940,2348
DCP1B,2228
CACNA1C,13839
AC005342.1,627
CACNA1C-IT1,685
CACNA1C-IT2,587
AC005344.1,458
CACNA1C-AS4,1531
CACNA1C-IT3,619
AC005293.1,1543
AC005414.1,3188
CACNA1C-AS3,442
AC007618.1,730
CACNA1C-AS2,607
CACNA1C-AS1,2187
ITFG2-AS1,956
AC092471.2,650
LINC02371,3257
IQSEC3P1,535
AC092471.1,989
RPL23AP14,467
CBX3P4,421
FKBP4,3705
ITFG2-AS1,440
AC005841.1,285
ITFG2,3214
NRIP2,2751
TEX52,1113
FOXM1,3479
RHNO1,2067
TULP3,3069
AC005911.1,454
RNU6-1315P,98
TEAD4,1697
AC125807.2,3513
AC125807.1,613
TSPAN9,4313
Metazoa_SRP,286
TSPAN9-IT1,560
AC005912.2,2399
AC005912.1,254
AC005865.1,3083
AC005865.2,1253
LINC02827,3002
LINC02417,512
PRMT8,5890
AC005908.2,528
AC005908.1,346
AC005908.3,5975
CRACR2A,7552
AC005831.1,1696
RNU6-174P,105
AC006207.1,560
PARP11,4441
OTUD4P1,3066
AC005842.1,1026
AC084375.1,998
HSPA8P5,2068
AC007207.1,554
CCND2-AS1,2777
CCND2,6488
AC008012.1,3423
TIGAR,8203
AC006122.1,770
FGF23,2999
FGF6,740
C12orf4,3803
RAD51AP1,2224
DYRK4,3259
AC005832.2,1429
AC005832.4,811
AKAP3,3328
AC005832.3,629
AC005832.1,570
NDUFA9,8345
AC005833.1,3302
GAU1,1245
GALNT8,5975
AC005833.2,2745
KCNA6,4236
AC006063.1,558
AC006063.3,1417
AC006063.4,1867
AC005906.2,3424
KCNA1,7983
AC006063.2,1693
AC005906.1,553
KCNA5,2909
AC005906.3,2906
LINC02443,1858
AC006206.2,987
AC006206.1,3386
AC007848.2,1726
AC007848.1,1400
NTF3,1339
ANO2,3693
AC137627.1,288
VWF,8786
RN7SL69P,271
AC005845.1,650
CD9,1737
Y_RNA,110
ATP5MFP5,257
PLEKHG6,3096
TNFRSF1A,2213
RN7SL391P,283
SCNN1A,3469
LTBR,2325
AC005840.2,1800
AC005840.1,376
SRP14P1,354
CD27-AS1,2597
CD27,1332
TAPBPL,2335
VAMP1,3445
AC005840.4,598
AC005840.3,2493
MRPL51,895
NCAPD2,4793
SCARNA10,329
AC006064.5,247
AC006064.3,475
GAPDH,1716
AC006064.4,420
IFFO1,3089
AC006064.1,558
NOP2,3022
AC006064.6,8447
CHD4,6633
AC006064.2,2194
SCARNA11,135
LPAR5,2693
ACRBP,1895
ING4,1651
AC125494.1,1620
ZNF384,3256
PIANP,2690
RNU6-781P,100
AC125494.3,454
COPS7A,2027
AC125494.2,656
MLF2,1960
PTMS,1176
LAG3,2581
RN7SL380P,307
CD4,3039
GPR162,2490
P3H3,3210
GNB3,2860
CDCA3,2915
USP5,3161
TPI1,1756
SPSB2,1494
RPL13P5,1435
LRRC23,1690
DSTNP2,1104
U47924.3,460
ENO2,2816
ATN1,4692
C12orf57,978
U47924.2,1096
RNU7-1,62
PTPN6,2397
MIR200CHG,348
MIR200C,67
MIR141,94
U47924.1,433
PHB2,1509
SCARNA12,269
EMG1,4867
LPCAT3,2891
C1S,3061
AC006512.1,290
AC006512.2,485
C1R,3492
C1RL,3329
C1RL-AS1,5260
RBP5,2457
RNU6-485P,106
AC018653.3,747
CLSTN3,4279
AC018653.4,722
AC018653.1,487
PEX5,3237
AC018653.2,236
ACSM4,2129
CD163L1,4595
AC131206.1,1210
CD163,5296
GAPDHP31,1013
NIFKP3,864
AC006927.1,497
AC006927.2,388
AC006927.4,540
AC006927.3,383
AC006927.5,712
APOBEC1,889
GDF3,1234
DPPA3,1096
CLEC4C,1307
NANOGNB,903
Y_RNA,108
NANOG,5178
Y_RNA,106
SLC2A14,4109
AC006517.2,1446
Y_RNA,101
Metazoa_SRP,302
AC006517.1,327
AC124891.1,518
NANOGP1,1976
AC007536.1,348
SLC2A3,4405
AC006511.6,1086
Y_RNA,101
AC006511.1,314
AC006511.4,559
HSPD1P12,1067
AC006511.2,659
FOXJ2,5513
C3AR1,3432
NECAP1,5160
AC006511.3,1782
AC006511.5,1205
CLEC4A,1275
POU5F1P3,1077
AC092111.3,491
GCSHP4,437
ZNF705A,3450
FAM66C,2617
DEFB109F,506
AC092111.2,1413
AC092111.1,3357
FAM90A1,2509
ALG1L10P,426
FAM86FP,961
LINC02449,1902
AC092745.5,1083
ENPP7P5,1028
AC092745.4,3264
LINC00937,3028
AC092745.2,618
AC092745.1,600
AC092745.3,215
RPS3AP43,780
AC092865.4,218
AC092865.3,218
AC092865.2,362
OR7E140P,1025
OR7E148P,970
OR7E149P,1022
CLEC6A,1640
AC092865.1,614
RNU6-275P,106
CLEC4D,1967
SUPT4H1P2,352
CLEC4E,2095
AC092746.1,559
Y_RNA,109
AC092184.1,131
AICDA,2798
AC092184.2,714
HADHAP2,2283
MFAP5,2862
AC092490.2,460
AC092490.3,570
RIMKLB,5823
RPSAP51,644
A2ML1-AS1,450
AC092490.1,1970
A2ML1-AS2,384
A2ML1,5091
AC006581.2,453
PHC1,5375
M6PR,2443
KLRG1,1869
AC006581.1,493
HNRNPA1P34,948
VDAC2P2,900
LINC00612,2210
A2M-AS1,2928
A2M,4808
KRT17P8,862
BTG1P1,507
PZP,4599
TPT1P12,491
A2MP1,4098
MIR1244-3,84
PTMAP4,345
LINC00987,2470
AC010175.1,1274
AC009533.1,3129
SNORA75,149
AC009533.2,581
AC009533.3,1094
LINC02367,4384
AC009533.4,1157
AC141557.1,396
AC141557.2,478
DDX12P,2920
SNORA75,147
AC092821.3,2878
AC092821.1,7858
AC092821.2,2040
KLRB1,1472
RNU6-700P,106
GOT2P3,1288
AC010186.4,611
AC010186.1,710
AC010186.2,2608
AC010186.3,2506
CLEC2D,5272
AC007068.1,843
LINC02390,558
CLECL1,1066
CD69,1671
AC007068.2,393
KLRF1,1233
CLEC2B,1695
AC091814.1,717
KLRF2,725
CLEC2A,900
LINC02470,3659
CLEC12A-AS1,3953
CLEC12A,1676
CLEC1B,3047
CLEC12B,3024
AC024224.2,779
CLEC9A,1724
AC024224.1,605
CLEC1A,2679
RN7SKP161,304
HNRNPABP1,733
CLEC7A,3719
OLR1,2450
TMEM52B,2727
GABARAPL1,3210
AC115676.1,327
KLRD1,15557
LINC02617,646
LINC02598,560
AC022075.1,3386
KLRK1,2058
KLRC4-KLRK1,1740
KLRC4,926
KLRC3,1021
AC068775.1,991
KLRC2,1215
KLRC1,1592
EIF2S3B,2140
SLC25A39P2,269
LINC02446,945
KLRA1P,2346
MAGOHB,2667
STYK1,2760
YBX3,6385
LINC02366,910
HSPE1P12,300
TAS2R7,1095
TAS2R8,1242
TAS2R9,1074
PRH1,833
TAS2R10,1041
AC006518.1,942
PRR4,991
AC018630.2,1608
AC006518.2,939
TAS2R13,1636
PRH2,3173
TAS2R14,1857
TAS2R15P,927
TAS2R50,999
TAS2R20,1380
TAS2R19,1001
TAS2R31,1020
TAS2R63P,924
TAS2R46,929
TAS2R64P,2402
TAS2R43,1026
AC018630.1,95
TAS2R30,1686
AC134349.2,909
AC134349.1,383
SMIM10L1,4822
TAS2R42,944
AC244131.1,921
AC244131.2,510
PRB3,1279
PRB4,912
PRB1,1169
PRB2,1427
AC078950.1,575
HIGD1AP8,273
AC007450.4,523
AC007450.3,246
DDX55P1,1413
AC007450.2,288
AC007450.1,186
RNU7-60P,61
LINC01252,3665
ETV6,5981
BCL2L14,2033
PTMAP9,326
MIR1244-4,84
LRP6,10229
AC007537.1,510
RNU6-545P,103
AC007621.1,436
RNU6-318P,102
MANSC1,5528
RPL23AP66,478
LOH12CR2,1538
BORCS5,6418
AC007619.2,378
DUSP16,6654
AC007619.1,410
AC092824.1,575
CREBL2,3766
RPL21P136,392
AC008115.4,774
GPR19,1906
AC008115.2,239
CDKN1B,2408
AC008115.3,548
AC008115.1,148
APOLD1,4722
MIR613,94
STX8P1,354
DDX47,2680
AC007215.1,275
AC007688.2,758
RPL13AP20,608
GPRC5A,7358
MIR614,89
GPRC5D-AS1,1743
GPRC5D,1035
AC007688.3,367
AC007688.1,90
HEBP1,2053
HTR7P1,4410
AC023790.2,2398
AC023790.1,346
FAM234B,4698
GSG1,2606
EMP1,5908
AC022276.1,2112
LINC01559,2747
GRIN2B,30342
RNA5SP353,117
RNU6-590P,106
AC007527.1,380
AC007527.2,544
AC007535.1,624
RN7SKP162,344
AC092470.1,131
AC135001.1,282
AC092112.1,638
MRPS18CP4,230
RNU6-491P,109
GNAI2P1,314
RPL30P11,356
ATF7IP,8863
PLBD1,1949
AC008114.1,895
RN7SKP134,268
PLBD1-AS1,4098
GUCY2C,3831
AC010168.1,652
AC010168.2,5427
HIST4H4,1916
H2AFJ,3105
WBP11,4569
C12orf60,2866
SMCO3,2102
AC007655.2,1921
ART4,5157
AC007655.1,355
MGP,1646
ERP27,1540
ARHGDIB,1168
PDE6H,723
LINC01489,963
RERG,2259
RERG-IT1,299
RERG-AS1,334
METTL8P1,610
PTPRO,6101
AC092183.1,874
EPS8,4995
RNU6-251P,103
AC073651.1,463
AC073651.2,658
STRAP,1864
DERA,1635
EGLN3P1,719
SLC15A5,2914
MGST1,2150
SUPT16HP1,3132
AC007528.1,341
AC007552.1,926
LMO3,3806
AC007552.2,601
AC007529.2,1087
AC007529.1,2177
AC023512.1,497
EEF1A1P16,1413
AC092793.1,1489
RNU6-837P,107
AC092110.1,1672
RPL7P40,744
PSMC1P8,1295
TIMM17BP1,515
AC048352.1,2110
LINC02378,995
MIR3974,95
Y_RNA,112
RERGL,1141
PIK3C2G,4930
NDFIP1P1,524
AC092851.1,477
ZKSCAN7P1,672
PLCZ1,2306
PSMC1P9,1334
AC087242.1,569
CAPZA3,1069
RPL7P6,737
MEF2BNBP1,329
PLEKHA5,6459
AC092828.1,5389
RN7SL459P,301
RN7SL67P,295
AEBP2,5822
PDCD5P1,308
AC091805.2,234
RNU6-254P,106
EEF1A1P4,1404
AC091805.1,341
AC137561.1,831
RNU1-146P,164
AC024901.1,1529
TCP1P3,1497
LINC02398,428
AC126468.1,480
LINC02468,695
AC129102.1,523
PDE3A,7560
UBE2L2,428
AC112777.1,1422
SLCO1C1,3350
SLCO1B3,2826
AC011604.2,2435
AC011604.1,195
SLCO1B7,2050
AC022335.1,594
SLCO1B1,2772
SLCO1A2,7666
IAPP,2011
PYROXD1,4063
ELOCP31,465
RECQL,3730
GOLT1B,3248
SPX,4727
GYS2,3198
AC010197.2,3742
LDHB,1530
AC010197.1,576
AC010185.1,454
KCNJ8,2332
ABCC9,8255
AC008250.1,518
AC008250.2,204
AC092862.1,532
CMAS,1740
ST8SIA1,9709
AC007671.1,829
SULT6B2P,614
RNU1-149P,160
AC087318.1,387
AC053513.1,985
C2CD5,4411
AC053513.2,736
LRRC34P1,912
AC087241.1,323
AC087241.2,860
ETNK1,7055
AC084816.1,2052
RPS27P22,240
AC084819.1,422
AC087258.1,35
AC087235.2,1624
AC087235.1,1327
SOX5,7061
AC087260.1,399
MIR920,74
SOX5-AS1,1746
LINC00477,1706
KNOP1P1,988
AC087312.1,479
AC023796.1,1276
RN7SL38P,295
BCAT1,9303
AC023796.2,449
AC026310.3,2372
AC026310.2,724
AC026310.1,377
C12orf77,1512
LRMP,4501
CENPUP2,1185
AC023510.1,487
AC023510.2,745
CASC1,2494
ETFRF1,1256
KRAS,5424
AC092794.1,581
AC092794.2,562
AC087239.1,571
RNU4-67P,140
AC092451.1,152
LMNTD1,1719
AC092451.3,1342
AC092451.2,657
TUBB4BP1,177
AC022367.1,535
RN7SKP262,282
AC019209.3,769
TDGP1,1228
AC019209.2,371
MIR4302,59
AC019209.1,484
RASSF8-AS1,5715
RASSF8,5505
BHLHE41,3738
SSPN,4345
AC022509.3,563
AC022509.5,1696
AC022509.2,695
AC022509.1,1792
AC022509.4,571
AC055720.1,1130
AC024145.1,769
ITPR2,12507
AC055720.2,170
RNA5SP354,135
